Fecha;Mes;Dia;Hora;PrMargEsp;PrMargPor;EnTotCompraEsp;EnTotVentaEsp;EnTotCompraPor;EnTotVentaPor;EnTotIberia;EnTotBilat;ImpEspPor;ExpEspPor
19/9/21;9;7;24;178,45;178,45;16481,7;15067,6;5192,8;3807,9;21674,5;29735,1;0;1384,9
20/9/21;9;1;1;155,6;155,6;14880,9;13746,1;4860;3312,8;19740,9;27635,3;0;1547,2
20/9/21;9;1;2;142,28;142,28;14184,5;12833,1;4643,5;3312,9;18828;26519,7;0;1330,6
20/9/21;9;1;3;140,01;140,01;13564,1;12238,3;4442,3;3086,1;18006,4;25507,5;0;1356,2
20/9/21;9;1;4;139,52;139,52;13293,9;12259,7;4587,1;2985,3;17881;25244,1;0;1601,8
20/9/21;9;1;5;139,04;139,04;13208,9;12512;5014,6;3075,5;18223,5;25597,3;0;1939,1
20/9/21;9;1;6;138,64;138,64;13688,4;12864,6;5064,6;3252,4;18753;26271,4;0;1812,2
20/9/21;9;1;7;161,33;161,33;15384,4;14689,4;4356,7;3675,6;19741,1;27776;0;681,1
20/9/21;9;1;8;181,38;181,38;18154;15387,1;4633,6;5000,5;22787,6;30875;366,9;0
20/9/21;9;1;9;188,64;188,64;19435,6;16742,7;4995,7;6245,8;24431,3;32573,7;1250,1;0
20/9/21;9;1;10;180,3;180,3;20884,6;18681,4;5727,7;5530,9;26612,3;34434,7;0;196,8
20/9/21;9;1;11;172,67;172,67;22109,1;21996,4;6177;5055;28286,1;36029,9;0;1122
20/9/21;9;1;12;162,2;162,2;21664,8;24513,9;6317,2;4768,1;27982;35749,4;0;1549,1
20/9/21;9;1;13;155;155;22394;24669,5;6504,5;4739,2;28898,5;36693,4;0;1765,3
20/9/21;9;1;14;149,76;149,76;22623,2;24388,3;6427,3;4692,5;29050,5;36832,3;0;1734,8
20/9/21;9;1;15;142,28;142,28;22192,3;24220,7;6355,1;4562,8;28547,4;36366,9;0;1792,3
20/9/21;9;1;16;145,28;145,28;21200,9;24498,4;6508,3;4510,8;27709,2;35608,5;0;1997,5
20/9/21;9;1;17;142,28;142,28;20654,5;23999,1;6555,5;4510,9;27210;35219,5;0;2044,6
20/9/21;9;1;18;143,78;143,78;20333,7;23655,3;6558,1;4536,5;26891,8;35024,8;0;2021,6
20/9/21;9;1;19;146,78;146,78;19247,4;22254,8;6398,7;4691,3;25646,1;33942,5;0;1707,4
20/9/21;9;1;20;181,37;181,37;19482,9;21009,1;6240,9;6014,7;25723,8;34298,6;0;226,2
20/9/21;9;1;21;185,8;185,8;20633,7;19873,4;6436,9;6614,2;27070,6;36105,5;177,3;0
20/9/21;9;1;22;180;180;20902,9;18921,7;6660,5;6241,7;27563,4;36576,7;0;418,8
20/9/21;9;1;23;154,53;154,53;18905,6;17624,9;6291,4;5381,1;25197;33822,8;0;910,3
20/9/21;9;1;24;133,48;133,48;17059,9;16252,7;6735,1;5147,3;23795;32143,1;0;1587,8
21/9/21;9;2;1;130,12;130,12;17824,6;15861,6;5742,9;5483,2;23567,5;31702,7;0;259,7
21/9/21;9;2;2;128,01;128,01;17293,4;15399,6;5455,3;5212,5;22748,7;30769,3;0;242,8
21/9/21;9;2;3;121,34;121,34;16954,4;15128,5;5488,2;5140;22442,6;30244;0;348,2
21/9/21;9;2;4;121,04;121,04;16626,5;15053,9;5669,5;4992,1;22296;30010,4;0;677,4
21/9/21;9;2;5;120,64;120,64;16515,9;14871,1;5665,7;5010,5;22181,6;29871,1;0;655,2
21/9/21;9;2;6;128,91;128,91;16442,4;14795,9;4983,8;5074;21426,2;29210,1;90,2;0
21/9/21;9;2;7;149,19;149,19;16505,9;15260,5;4575;5217,8;21080,9;29101,3;642,8;0
21/9/21;9;2;8;184,35;184,35;18112,8;16218,5;4804,8;6694,2;22917,6;31536,9;1889,4;0
21/9/21;9;2;9;190;190;19148,6;16852,7;5152,3;7780,1;24300,9;33026,6;2627,8;0
21/9/21;9;2;10;176,92;176,92;20434,1;19036,8;5897,6;6155,9;26331,7;35111,1;258,3;0
21/9/21;9;2;11;160,1;160,1;21269,9;21852,1;6181,8;5948,1;27451,7;36086,6;0;233,7
21/9/21;9;2;12;151,8;151,8;22085,3;23573,1;6396,7;5933,8;28482;37070,1;0;462,9
21/9/21;9;2;13;145,06;145,06;23058,5;23918,7;6575;5862,2;29633,5;38040,7;0;712,8
21/9/21;9;2;14;132,5;132,5;22793,8;23813;6846,4;5517,1;29640,2;37909,3;0;1329,3
21/9/21;9;2;15;129,71;129,71;22942,1;23680;6766;5221,6;29708,1;37878,3;0;1544,4
21/9/21;9;2;16;128,53;128,53;22470,4;23433;7035,8;4967,8;29506,2;37707;0;2068
21/9/21;9;2;17;132,5;132,5;21032,3;22764,1;6893,9;4845,5;27926,2;36169,8;0;2048,4
21/9/21;9;2;18;150;150;19514,2;22244,5;6480,5;4753;25994,7;34397,6;0;1727,5
21/9/21;9;2;19;164,5;164,5;18347,7;21216;6339,4;4682,6;24687,1;33334,2;0;1656,8
21/9/21;9;2;20;187,92;187,92;19213,9;19175,2;6125,2;6250,8;25339,1;34271,2;125,6;0
21/9/21;9;2;21;190;190;20500,6;17974,7;6319,1;6395;26819,7;35842,6;75,9;0
21/9/21;9;2;22;186,13;186,13;20270,9;18054,3;6505,9;6272,5;26776,8;35927,2;0;233,4
21/9/21;9;2;23;164,34;164,34;18624,5;17509;6202,8;4868,3;24827,3;33441,1;0;1334,5
21/9/21;9;2;24;132,55;132,55;17132,8;15922,3;6062,1;4822,6;23194,9;31414,7;0;1239,5
22/9/21;9;3;1;160;160;15952,2;15017,6;5259,7;4594,3;21211,9;29324,3;0;665,4
22/9/21;9;3;2;150;150;15264,6;14064;4895;4495,6;20159,6;28064,3;0;399,4
22/9/21;9;3;3;147,3;147,3;14604,4;13255,8;4686,8;4435,4;19291,2;27053,8;0;251,4
22/9/21;9;3;4;150;150;14284,1;12934,6;4537,4;4286,9;18821,5;26463,7;0;250,5
22/9/21;9;3;5;160;160;13945,4;12631,5;4458,2;4172,1;18403,6;25939,7;0;286,1
22/9/21;9;3;6;172,71;172,71;14272,6;12709,1;4433,5;4397;18706,1;26205,9;0;36,5
22/9/21;9;3;7;181;181;16083,1;14032,1;4464,2;4915,2;20547,3;28167,9;451;0
22/9/21;9;3;8;195;190;18359,7;15173,5;4781,4;7081,4;23141,1;31486,7;2300;0
22/9/21;9;3;9;196,57;190;19115,3;16582,6;5175;7475;24290,3;32737,2;2300;0
22/9/21;9;3;10;185,26;185,26;20220,8;17636,8;5755,7;7189;25976,5;34522,2;1433,3;0
22/9/21;9;3;11;180,3;180,3;20950,8;19136,3;6152,8;6367,3;27103,6;35551,2;214,5;0
22/9/21;9;3;12;167,78;167,78;21947,5;20451;6294,6;6191,1;28242,1;36662,1;0;103,5
22/9/21;9;3;13;179,66;179,66;22577,8;21269,4;6448,7;6157,1;29026,5;37267;0;291,6
22/9/21;9;3;14;180;180;22340,8;21344,7;6406,5;5802,6;28747,3;37009;0;603,9
22/9/21;9;3;15;177;177;21951,3;21446,7;6356;5260,6;28307,3;36640,4;0;1095,4
22/9/21;9;3;16;160;160;21264,9;21195,7;6515,4;4984,6;27780,3;36218,3;0;1530,8
22/9/21;9;3;17;162,01;162,01;20614,2;20653;6507,6;4868,8;27121,8;35622,4;0;1638,8
22/9/21;9;3;18;179,45;179,45;20388,9;20039,7;6411,7;5160,9;26800,6;35392,9;0;1250,8
22/9/21;9;3;19;183,79;183,79;19238,7;19297,7;6189,8;5605,9;25428,5;34122,1;0;583,9
22/9/21;9;3;20;195;195;18851,5;18090,6;5993,7;7614,8;24845,2;33884,4;1621,1;0
22/9/21;9;3;21;196;196;20204;17504,5;6254,1;7737,1;26458,1;35615;1483;0
22/9/21;9;3;22;195,85;195,85;20157,2;17479,6;6427,1;7504,7;26584,3;35724,3;1077,6;0
22/9/21;9;3;23;185,25;185,25;17898;16560,5;6096,9;5834,4;23994,9;32786,3;0;262,5
22/9/21;9;3;24;181;181;16268,8;15156,8;5680,2;5192,2;21949;30054,6;0;488
23/9/21;9;4;1;162,5;162,5;16100,1;14622,3;5335,4;4813,2;21435,5;29559,2;0;522,2
23/9/21;9;4;2;140;140;15415,1;13878,3;4895,3;4432,1;20310,4;28321,9;0;463,2
23/9/21;9;4;3;133,97;133,97;15693,4;14092,8;4713,9;4314,5;20407,3;28196;0;399,4
23/9/21;9;4;4;132,3;132,3;15781,9;14050,7;4570,5;4301,7;20352,4;28017,5;0;268,8
23/9/21;9;4;5;132,3;132,3;15733;13970,1;4528,7;4291,6;20261,7;27907,8;0;237,1
23/9/21;9;4;6;133,97;133,97;15710,7;13851;4493,9;4353,6;20204,6;27928,5;0;140,3
23/9/21;9;4;7;165;165;16095,7;13941,2;4563,2;4717,7;20658,9;28771,4;154,5;0
23/9/21;9;4;8;176,95;176,95;18406,4;15439,5;4875,1;5842;23281,5;31922,9;966,9;0
23/9/21;9;4;9;184,75;184,75;19185,7;16124;5284,8;6969,2;24470,5;33196,6;1684,4;0
23/9/21;9;4;10;180,8;180,8;19927,9;17502,8;5962,7;6710;25890,6;34740,4;747,3;0
23/9/21;9;4;11;176,21;176,21;20575,6;18868,9;6229;5935,7;26804,6;35695,1;0;293,3
23/9/21;9;4;12;175;175;21164,8;19581,7;6322,1;5905,2;27486,9;36290,1;0;416,9
23/9/21;9;4;13;175,86;175,86;21925,6;20447,5;6474,9;5953;28400,5;37204,3;0;521,9
23/9/21;9;4;14;175,86;175,86;21941,7;20695,6;6426;5672,1;28367,7;37395,7;0;753,9
23/9/21;9;4;15;170,57;170,57;21536,5;20870,5;6355,7;5021,7;27892,2;37031,1;0;1334
23/9/21;9;4;16;135,49;135,49;19126,9;19876,7;6485,5;4599,3;25612,4;34693,4;0;1886,2
23/9/21;9;4;17;134,04;134,04;18820,5;19443,5;6495,8;4338;25316,3;34346,2;0;2157,8
23/9/21;9;4;18;170,61;170,61;20033,2;19770,4;6449,3;4712,1;26482,5;35569,5;0;1737,2
23/9/21;9;4;19;175,96;175,96;19352,1;18858,7;6299,1;4792,5;25651,2;34728,3;0;1506,6
23/9/21;9;4;20;187,28;187,28;18468,2;17823,7;6231,3;5679,8;24699,5;34090,9;0;551,5
23/9/21;9;4;21;192,52;192,52;19717,4;17594,7;6476,2;7293,5;26193,6;35721,9;817,3;0
23/9/21;9;4;22;191,15;191,15;19709,6;17317,1;6654,4;7046,9;26364;35816;392,5;0
23/9/21;9;4;23;185;185;17841,9;16344,6;6187,3;5684,6;24029,2;33047,7;0;502,7
23/9/21;9;4;24;176,47;176,47;16543,1;15698,1;5774,3;4619,3;22317,4;30752,7;0;1155
24/9/21;9;5;1;167,01;167,01;16188,2;15318,7;5324,9;4645,4;21513,1;29726,2;0;679,5
24/9/21;9;5;2;158,33;158,33;15452,1;14368,9;4942,1;4475,3;20394,2;28380,5;0;466,8
24/9/21;9;5;3;149,85;149,85;14984,5;13616;4708,7;4527,2;19693,2;27497,2;0;181,5
24/9/21;9;5;4;148,35;148,35;14628,2;13337,1;4554,3;4345,4;19182,5;26877,3;0;208,9
24/9/21;9;5;5;153,58;153,58;14507,9;13347,7;4485,1;4145,3;18993;26608,3;0;339,8
24/9/21;9;5;6;155,01;155,01;14678,5;13520;4465,5;4124;19144;26830,9;0;341,5
24/9/21;9;5;7;167,73;167,73;16225,5;14221,3;4531,3;5035,5;20756,8;28618,1;504,2;0
24/9/21;9;5;8;178,5;178,5;18449,8;16725,1;4839,7;6277;23289,5;31630,9;1437,3;0
24/9/21;9;5;9;182;182;19264,8;17147,1;5223,4;7057;24488,2;32862,9;1833,6;0
24/9/21;9;5;10;181,79;181,79;20127,3;18515,8;5858,1;6607,3;25985,4;34297,3;749,2;0
24/9/21;9;5;11;178,31;178,31;21133,3;19304,6;6138,8;6317,5;27272,1;35229,7;178,7;0
24/9/21;9;5;12;178,21;178,21;21805,9;20175,5;6279,1;6259,5;28085;35947,4;0;19,6
24/9/21;9;5;13;177,91;177,91;22592,9;20747;6404,5;6300,4;28997,4;36719,6;0;104,1
24/9/21;9;5;14;178,31;178,31;22927,1;21000,5;6303,4;6280;29230,5;36869,3;0;23,4
24/9/21;9;5;15;178,05;178,05;22430,6;21110,1;6296,9;6117,4;28727,5;36315,9;0;179,5
24/9/21;9;5;16;174,95;174,95;21421,6;20533;6516,7;5905,3;27938,3;35568,3;0;611,4
24/9/21;9;5;17;177,44;177,44;20758,5;19819,3;6493;5932,2;27251,5;34879;0;560,8
24/9/21;9;5;18;178,05;178,05;20681,1;19441,7;6414,4;6153,8;27095,5;34661,4;0;260,6
24/9/21;9;5;19;174,95;174,95;19961,3;17401,7;6257,9;5719,5;26219,2;34098,2;0;538,4
24/9/21;9;5;20;182;182;19445,2;16879,6;6165;6339,1;25610,2;33735,7;174,1;0
24/9/21;9;5;21;190;190;20502,5;16958,1;6405,5;7474;26908;35069,5;1068,5;0
24/9/21;9;5;22;188,21;188,21;20252,4;16437,1;6576,7;7294;26829,1;35166,7;717,3;0
24/9/21;9;5;23;179,7;179,7;18264,5;15890,8;6154,2;5429,9;24418,7;32756,7;0;724,3
24/9/21;9;5;24;172,95;172,95;16682,3;14413,1;5685,1;4856,3;22367,4;30244,9;0;828,8
25/9/21;9;6;1;185,23;185,23;15379,2;13656,2;5223,7;5146,7;20602,9;28433,6;0;77
25/9/21;9;6;2;185;185;14348,5;12826,2;4855,1;4577,4;19203,6;26948,8;0;277,7
25/9/21;9;6;3;180;180;13727,5;12610,2;4567,5;3884,8;18295;25985,4;0;682,7
25/9/21;9;6;4;174,84;174,84;13472,6;12512,7;4451,6;3711,5;17924,2;25420,4;0;740,1
25/9/21;9;6;5;168,22;168,22;13245;12098,1;4366,3;3813,2;17611,3;25029,7;0;553,1
25/9/21;9;6;6;167,88;167,88;13230,7;11948,2;4326,3;3908,8;17557;24795,3;0;417,5
25/9/21;9;6;7;168,22;168,22;13735,9;12072,1;4329,1;4292,9;18065;25356;0;36,2
25/9/21;9;6;8;179,1;179,1;14367,7;12486,4;4410,6;4591,9;18778,3;26064;181,3;0
25/9/21;9;6;9;178;178;15217,8;12807,3;4479,4;4739,9;19697,2;27029,1;260,5;0
25/9/21;9;6;10;180,3;180,3;16728,1;14706,3;4836,3;4708,1;21564,4;28999,8;0;128,2
25/9/21;9;6;11;175;175;18400,1;16845,7;5124,1;4528,5;23524,2;31138,7;0;595,6
25/9/21;9;6;12;163,63;163,63;18939,3;18347;5380;3922,3;24319,3;32103,1;0;1457,7
25/9/21;9;6;13;153,01;153,01;19320;18955,1;5576,2;3891,1;24896,2;32820,5;0;1685,1
25/9/21;9;6;14;130,03;130,03;18156,5;19695,7;7168,1;3833,3;25324,6;33346,7;0;3334,8
25/9/21;9;6;15;125,99;125,99;18482,3;19973,8;7239,1;3697,6;25721,4;33802,1;0;3541,5
25/9/21;9;6;16;114,96;135,14;18181;19961,5;6688;3589;24869;32988,8;0;3099
25/9/21;9;6;17;125,99;135,14;16563,9;19481,4;6692,9;3593,9;23256,8;31347,1;0;3099
25/9/21;9;6;18;151,71;151,71;14980,7;18814,1;5253,5;3520,1;20234,2;28239,8;0;1733,4
25/9/21;9;6;19;173,07;173,07;16503,5;17976,7;5239,5;4001,2;21743;29794,4;0;1238,3
25/9/21;9;6;20;185,85;185,85;15998,8;15924,6;5299,4;4859,1;21298,2;29434,2;0;440,3
25/9/21;9;6;21;188,17;188,17;17065,8;15797,7;5683,3;5498,2;22749,1;31314,4;0;185,1
25/9/21;9;6;22;188;188;17619,6;15722,6;5946,7;5044,7;23566,3;32216,1;0;902
25/9/21;9;6;23;182,44;182,44;16001,2;14529,4;5551,3;4224,1;21552,5;30067,8;0;1327,2
25/9/21;9;6;24;167,98;167,98;15212,3;14616,6;5198,1;2994,8;20410,4;28482,1;0;2203,3
26/9/21;9;7;1;180;180;14152,6;14584,3;4855;3173,3;19007,6;26843,4;0;1681,7
26/9/21;9;7;2;168,66;168,66;13341,9;14379,4;4478,6;2191,1;17820,5;25326,9;0;2287,5
26/9/21;9;7;3;164,02;164,02;12774,1;13832,7;4262,3;1953,7;17036,4;24243,5;0;2308,6
26/9/21;9;7;4;155,44;155,44;12509,1;13688,9;4084,5;1804,7;16593,6;23556,6;0;2279,8
26/9/21;9;7;5;155,44;155,44;12308,3;13425,3;3949,3;1732,3;16257,6;23060,4;0;2217
26/9/21;9;7;6;155,44;155,44;12256,3;13434,7;3932,6;1654,2;16188,9;22966,6;0;2278,4
26/9/21;9;7;7;165,77;165,77;12292,6;13525,5;3974,8;1641,9;16267,4;23159,3;0;2332,9
26/9/21;9;7;8;174,36;174,36;12469,2;13527;4009,8;1852;16479;23421,9;0;2157,8
26/9/21;9;7;9;173,44;173,44;12792;13685,5;4030,1;1736,6;16822,1;23839,4;0;2293,5
26/9/21;9;7;10;165,77;165,77;14262,8;15363,8;4279,9;1778,9;18542,7;25842,2;0;2501
26/9/21;9;7;11;153,53;153,53;15823,3;17028,6;4622,4;2017,1;20445,7;27751,3;0;2605,3
26/9/21;9;7;12;130;139,27;16233,8;18478,8;5665,5;2020,5;21899,3;29223;0;3645
26/9/21;9;7;13;129,47;135,2;17013,8;19178,8;6111,6;2196,6;23125,4;30502,1;0;3915
26/9/21;9;7;14;138,6;138,6;17304,4;19413,6;6174,8;2315,6;23479,2;30869;0;3859,2
26/9/21;9;7;15;135,14;135,14;17402,3;19433,4;6144,1;2363;23546,4;30939,4;0;3781,1
26/9/21;9;7;16;126;135,14;17268,1;19253,1;6100,7;2365,7;23368,8;30757;0;3735
26/9/21;9;7;17;115;134,1;16794,9;18779,9;6058,3;2323,3;22853,2;30230,4;0;3735
26/9/21;9;7;18;137,36;137,36;15430,3;17683,1;5678,6;2226,3;21108,9;28461,7;0;3452,3
26/9/21;9;7;19;170,8;170,8;15889,3;16778,3;4880,3;2324,1;20769,6;28122,7;0;2556,2
26/9/21;9;7;20;185,85;185,85;15548,8;14200,7;4949,1;4748,5;20497,9;28322;0;200,6
26/9/21;9;7;21;194;194;17226,5;14372,2;5434,2;6238,5;22660,7;30746,2;804,3;0
26/9/21;9;7;22;199;199;17960,8;15224,4;5681,3;6367,7;23642,1;31791,3;686,4;0
26/9/21;9;7;23;190,32;190,32;17077,1;14530,2;5422;5918,9;22499,1;30540,3;496,9;0
26/9/21;9;7;24;186,57;186,57;15448,9;13647,7;5095,9;4847,1;20544,8;28489,7;0;248,8
27/9/21;9;1;1;170,76;170,76;14465,1;14288,1;4738,6;3265,6;19203,7;26847,9;0;1473
27/9/21;9;1;2;154,58;154,58;13763,8;13518,1;4519,5;3115,2;18283,3;25866,2;0;1404,3
27/9/21;9;1;3;140,92;140,92;13383,8;13430,4;4529,3;2832,7;17913,1;25262,6;0;1696,6
27/9/21;9;1;4;138,6;138,6;13193,9;13822,1;5155,4;2977,2;18349,3;25561;0;2178,2
27/9/21;9;1;5;139,59;139,59;13247,8;13717,5;5079,2;3059,5;18327;25539,3;0;2019,7
27/9/21;9;1;6;140,92;140,92;13610,9;13033,5;4170,2;3197,6;17781,1;25164,2;0;972,6
27/9/21;9;1;7;174,36;174,36;15135,4;13711,7;4258;4131,7;19393,4;27187,9;0;126,3
27/9/21;9;1;8;184,73;184,73;17617,3;15786,3;4634;5420;22251,3;30523,3;786;0
27/9/21;9;1;9;190,84;190,84;18893,6;16634,5;5098,4;6521,9;23992;32189,9;1423,5;0
27/9/21;9;1;10;187,8;187,8;19976,2;18015;5773,5;6134,7;25749,7;33854,4;361,2;0
27/9/21;9;1;11;184,34;184,34;21102;20122,8;6089,9;5469,1;27191,9;34826,3;0;620,8
27/9/21;9;1;12;182,59;182,59;22107,4;21295,6;6194,6;5406,4;28302;35716;0;788,2
27/9/21;9;1;13;180;180;22903,4;22067,5;6381,1;5417;29284,5;36672,2;0;964,1
27/9/21;9;1;14;180,01;180,01;23195,7;22237;6286,4;5445,1;29482,1;36827,6;0;841,3
27/9/21;9;1;15;178,54;178,54;23080,3;22162,6;6222,6;5440,3;29302,9;36556,2;0;782,3
27/9/21;9;1;16;176,95;176,95;22376,1;21870,2;6375,2;5181,1;28751,3;35959,8;0;1194,1
27/9/21;9;1;17;174,36;174,36;21936,1;21738,9;6394,3;4891,5;28330,4;35537,2;0;1502,8
27/9/21;9;1;18;180;180;21454,3;20970,7;6392,1;5175,7;27846,4;35100,9;0;1216,4
27/9/21;9;1;19;181;181;20383,1;19201,8;6256,5;5337,8;26639,6;34066,6;0;918,7
27/9/21;9;1;20;187,94;187,94;19696,2;17998,5;6232,3;5830;25928,5;34076,5;0;402,3
27/9/21;9;1;21;195,26;195,26;21284,4;18792;6467,3;6859,7;27751,7;35951,8;392,4;0
27/9/21;9;1;22;195,26;195,26;21249,6;18956,1;6569,9;6763,4;27819,5;35890,8;193,5;0
27/9/21;9;1;23;190;190;18943,6;17097,6;6255,4;6001,4;25199;33017,4;0;254
27/9/21;9;1;24;183,05;183,05;17125,6;15639,7;5756,2;5142,1;22881,8;30367,8;0;614,1